Object,Close-Approach (CA) Date,CA Distance Minimum (au),V relative (m/s),Estimated Diameter(meters),Mass(Kg),Force(joules),Megatons(TNT),Damage,Extinction
369057 (2008 DK5),2145,0.02274,17770.0,180,54965305067.21064,488366735522166.56,8.600094344077956,Entirety of Paris destroyed,0
(2013 TV135),2145,0.017419999999999998,9310.0,420,698262949557.5278,3250414030190292.0,1.2921430811551462,Entirety of Paris destroyed,0
465617 (2009 EK1),2145,0.03292,6640.0,170,46303934121.263016,153729061282593.22,27.320793901676982,Entirety of Paris destroyed,0
446791 (1998 SJ70),2145,0.047510000000000004,21230.0,423,713332858499.1263,7572028292968226.0,0.5546730463091818,Entirety of Paris destroyed,0
(2017 SL16),2145,0.02058,7090.0,23,114671273.4486886,406509664375.6011,10331.857685231667,Major extinction event,1
(2004 RE84),2145,0.03904,16129.999999999998,140,25861590724.352882,208573729191906.0,20.13676418536696,Entirety of Paris destroyed,0
(2014 FP47),2145,0.02513,8350.0,118,15485211782.439856,64650759191686.4,64.96443433165574,Mount Krakatoa comparable,0
(2013 WR67),2145,0.02223,17100.0,130,20706237179.811687,177038327887389.94,23.72367639323573,Entirety of Paris destroyed,0
(2016 WN7),2145,0.01128,6950.0,6984,3210582391782805.0,1.1156773811445248e+19,0.00037645291291030767,Large city block,0
(2004 VB),2145,0.04942,11570.0,230,114671273448.68855,663373316900663.4,6.331276662773773,Entirety of Paris destroyed,0
(2015 YA),2145,0.01026,7750.0,7988,4803804183239242.0,1.8614741210052063e+19,0.000225627633100372,Large city block,0
(2015 XL1),2145,0.04075,22460.0,93,7580886126.191075,85133351197125.78,49.33436709515786,Entirety of Paris destroyed,0
(2015 WZ12),2145,0.01013,9190.0,18,54965305.06721064,252565576783.8329,16629.344558679575,Major extinction event,1
(2015 XX169),2145,0.03804,7580.0,7988,4803804183239242.0,1.820641785447673e+19,0.0002306878834469501,Large city block,0
(2014 VG2),2145,0.02474,5560.0,93,7580886126.191075,21074863430811.188,199.28954765418086,Mount Krakatoa comparable,0
(2007 AA9),2145,0.039619999999999995,13700.0,112,13241134450.868671,90701770988450.4,46.30560080833274,Entirety of Paris destroyed,0
(2011 XD1),2146,0.0282,6690.0,55,1568047433.223109,5245118664131.3,800.7445148422789,Minor extiction event,0
(2013 AN20),2146,0.037880000000000004,13260.0,140,25861590724.352882,171462346502459.62,24.49517392986193,Entirety of Paris destroyed,0
199003 (2005 WJ56),2146,0.028980000000000002,11780.0,364,454543318571.2263,2677260146384523.0,1.568767983070993,Entirety of Paris destroyed,0
85640 (1998 OX4),2146,0.04257,13420.0,200,75398223686.16,505922080934133.6,8.301673633704873,Entirety of Paris destroyed,0
(2012 BX34),2146,0.00337,9460.0,7982,4792987515389937.0,2.2670830947794403e+19,0.0001852600819825093,Large city block,0
(2017 BV93),2146,0.04363,4030.0000000000014,34,370431472.9701041,746419418034.76,5626.863260146873,Major extinction event,1
(2017 BW),2146,0.0125,4920.0,67,2834624493.815068,6973176254785.066,602.3080224191833,Minor extiction event,0
(1993 DA),2146,0.03468,6630.0,17,46303934.12126301,153497541611.98688,27362.001735616166,Major extinction event,1
363344 (2002 QC7),2146,0.0497,15190.0,320,308831124218.5114,2345572388439594.0,1.7906077086770598,Entirety of Paris destroyed,0
(2012 BB14),2146,0.0228,3570.0,32,308831124.21851134,551263556730.0427,7618.860250645531,Major extinction event,1
(2015 FB),2146,0.03255,7610.0,19,64644552.03292143,245972520485.26605,17075.078109188962,Major extinction event,1
(2009 DO111),2146,0.0019100000000000002,9140.0,87,6206244561.500928,28362537646059.24,148.0826593308571,Mount Krakatoa comparable,0
216523 (2001 HY7),2146,0.037630000000000004,12340.0,250,147262155637.03125,908607500280482.8,4.622457990610335,Entirety of Paris destroyed,0
(2011 EP51),2146,0.031010000000000006,8200.0,30,254469004.94079,1043322920257.239,4025.5992832635743,Continent exterminated,0
(2005 TS15),2146,0.041510000000000005,19520.0,200,75398223686.16,735886663176921.6,5.7074006231721,Entirety of Paris destroyed,0
474163 (1999 SO5),2146,0.04873,7100.0,210,87282868694.69098,309854183866153.0,13.554762913300744,Entirety of Paris destroyed,0
(2003 HM),2146,0.04748,13840.0,123,17538258289.52419,121364747363507.4,34.6064247752299,Entirety of Paris destroyed,0
(2010 FA81),2146,0.038310000000000004,8400.0,118,15485211782.439856,65037889486247.39,64.5777412701578,Mount Krakatoa comparable,0
301844 (1990 UA),2146,0.01349,13990.0,390,559068403854.9156,3910683484965135.0,1.0739810614045244,Entirety of Paris destroyed,0
308242 (2005 GO21),2146,0.045360000000000004,13430.0,1997,75059440363113.16,5.040241420383048e+17,0.008332934178539426,Levels half large city,0
(1999 XK136),2146,0.03978,19070.0,290,229860909685.2195,2191723773848568.0,1.916299877801202,Entirety of Paris destroyed,0
7822 (1991 CS),2146,0.028710000000000006,19540.0,1120,13241134450868.676,1.2936588358498696e+17,0.03246605583798149,Entirety of Paris destroyed,0
(2017 SL16),2146,0.018080000000000002,6850.0,23,114671273.4486886,392749111561.7584,10693.849779312779,Major extinction event,1
(2005 GD60),2146,0.0333,11220.0,150,31808625617.59875,178446389714729.0,23.53648065794033,Entirety of Paris destroyed,0
(2012 VM6),2146,0.03383,5010.0,32,308831124.21851134,773621966167.371,5429.008202555797,Major extinction event,1
(2009 SW17),2146,0.03907,14110.0,340,370431472970.1041,2613394041804084.5,1.607105523628058,Entirety of Paris destroyed,0
302169 (2001 TD45),2146,0.03563,26690.0,340,370431472970.1041,4943408006786040.0,0.8496162959307566,Entirety of Paris destroyed,0
(2006 UA216),2146,0.011590000000000001,6150.0,59,1935651472.804982,5952128278875.317,705.6299533909926,Minor extiction event,0
(2000 UO30),2146,0.04456,9880.0,55,1568047433.223109,7746154320122.157,542.2045348476566,Minor extiction event,0
(2017 WX13),2146,0.03136,3670.0,43,749335821.3269402,1375031232134.9353,3054.476074320793,Continent exterminated,0
(2015 YA),2146,0.02647,7740.0,7988,4803804183239242.0,1.8590722189135868e+19,0.00022591914167026896,Large city block,0
(2017 OA),2146,0.04328,13960.0,320,308831124218.5114,2155641247045208.8,1.9483761529229613,Entirety of Paris destroyed,0
(2017 AF3),2147,0.03413,9200.0,29,229860909.6852196,1057360184552.01,3972.1563771379247,Continent exterminated,0
(2016 YC8),2147,0.02698,6580.0,39,559068403.8549157,1839335048682.6729,2283.4338980318075,Continent exterminated,0
(2016 YN1),2147,0.032060000000000005,7260.0,59,1935651472.804982,7026414846282.084,597.7443820047664,Minor extiction event,0
(2017 BM3),2147,0.01163,8920.0,83,5388965515.854796,24034786200712.39,174.7467177334622,Mount Krakatoa comparable,0
(2015 AY245),2147,0.03028,7560.0,190,64644552032.92144,244356406684443.03,17.188008519964022,Entirety of Paris destroyed,0
(2000 EM26),2147,0.03816,11580.0,106,11225061347.724442,64993105203324.52,64.62223934155345,Mount Krakatoa comparable,0
(2004 DA53),2147,0.0004,9400.0,5992,2027619883886939.2,9.529813454268617e+18,0.0004407221631519688,Large city block,0
154019 (2002 CZ9),2147,0.0444,8950.0,130,20706237179.811687,92660411379657.3,45.32680070662917,Entirety of Paris destroyed,0
(2017 XS2),2147,0.03404,5210.0,21,87282868.69469097,227371872949.67,18471.94178204132,Major extinction event,1
(2018 FB4),2147,0.03952,12900.0,7985,4798393817379585.0,3.0949640122098323e+19,0.000135704324296849,Large city block,0
(2018 CS2),2147,0.02976,5920.0,26,165649897.43849352,490323696417.9408,8565.769981510368,Major extinction event,1
(2013 EP89),2147,0.04104,11160.0,100,9424777960.77,52590261021096.6,79.86269545829347,Mount Krakatoa comparable,0
2135 Aristaeus (1977 HA),2147,0.02878,17030.0,315,294579681844.58203,2508345990906616.0,1.674410155228208,Entirety of Paris destroyed,0
(2010 HA),2147,0.04571,4230.0,55,1568047433.223109,3316420321266.8755,1266.4257220555196,Continent exterminated,0
(2012 XF55),2147,0.01923,5020.0,87,6206244561.500928,15577673849367.328,269.61663471793497,Minor extiction event,0
(2015 KJ122),2147,0.03617,22150.0,130,20706237179.811687,229321576766414.44,18.31489238484565,Entirety of Paris destroyed,0
(2015 HK),2147,0.03152,8100.0,26,165649897.43849352,670882084625.8988,6260.4146037705395,Major extinction event,1
(2017 HK1),2147,0.041089999999999995,2650.0,32,308831124.21851134,409201239589.5275,10263.898526341338,Major extinction event,1
(2016 GS2),2147,0.00603,7810.0,83,5388965515.854796,21043910339412.98,199.5826788966047,Mount Krakatoa comparable,0
(2014 JN57),2147,0.0495,15120.0,260,165649897438.4935,1252313224635010.8,3.3537935377342185,Entirety of Paris destroyed,0
(2016 LY8),2147,0.01905,9910.0,79,4646783101.00008,23024810265455.4,182.4119265947372,Mount Krakatoa comparable,0
3671 Dionysus (1984 KD),2147,0.04697,10680.0,1997,75059440363113.16,4.0081741153902426e+17,0.010478586705785062,Levels most large city,0
367248 (2007 MK13),2147,0.03635,10960.0,320,308831124218.5114,1692394560717442.5,2.4816907933215817,Entirety of Paris destroyed,0
(2015 BN311),2147,0.028919999999999998,11090.0,240,130288130529.68448,722447683787100.4,5.813569749415525,Entirety of Paris destroyed,0
437844 (1999 MN),2147,0.036489999999999995,16219.999999999998,170,46303934121.263016,375524905723443.0,11.184344729169862,Entirety of Paris destroyed,0
436724 (2011 UW158),2147,0.015790000000000002,6030.0,340,370431472970.1041,1116850891004864.0,3.7605736216238634,Entirety of Paris destroyed,0
(2012 OQ),2147,0.02298,12350.0,140,25861590724.352882,159695322722879.06,26.300081482588592,Entirety of Paris destroyed,0
(2012 OD1),2147,0.03928,23740.0,491,1115618233720.1526,1.3242388434258212e+16,0.3171633290211116,Entirety of Paris destroyed,0
(2002 CB19),2147,0.0049299999999999995,16120.000000000002,32,308831124.21851134,2489178861201.2017,1687.303417791845,Continent exterminated,0
(2012 BB124),2147,0.02529,10380.0,190,64644552032.92144,335505225050862.25,12.518433950956455,Entirety of Paris destroyed,0
(2004 VJ1),2147,0.0416,3830.0,50,1178097245.09625,2256056224359.319,1861.6557312053367,Continent exterminated,0
163132 (2002 CU11),2147,0.041089999999999995,26810.0,472,991053554076.1508,1.32850728923908e+16,0.3161442947298848,Entirety of Paris destroyed,0
161989 Cacus (1978 CA),2147,0.02472,14680.0,1032,10358818394023.623,7.603372701213339e+16,0.055238644283868495,Entirety of Paris destroyed,0
(2012 TO139),2147,0.03526,30540.0,370,477393278046.8828,7289795355775901.0,0.5761478608137095,Entirety of Paris destroyed,0
(2017 SL16),2147,0.01961,6910.0,23,114671273.4486886,396189249765.2191,10600.994354311508,Major extinction event,1
471240 (2011 BT15),2147,0.028730000000000002,7070.0,150,31808625617.59875,112443491558211.58,37.352095188414495,Entirety of Paris destroyed,0
329437 (2002 OA22),2147,0.04716,7860.0,430,749335821326.9404,2944889777814876.0,1.4261993883915147,Entirety of Paris destroyed,0
(2008 QS11),2147,0.0369,9990.0,340,370431472970.1041,1850305207485670.0,2.2698957896288188,Entirety of Paris destroyed,0
(2008 TT26),2147,0.00385,5990.0,59,1935651472.804982,5797276161050.921,724.4781658354933,Minor extiction event,0
(2013 TL),2147,0.0326,10150.0,123,17538258289.52419,89006660819335.27,47.18747969351546,Entirety of Paris destroyed,0
433953 (1997 XR2),2147,0.0423,6570.0,240,130288130529.68448,427996508790013.5,9.813164158450254,Entirety of Paris destroyed,0
(2000 WP19),2147,0.04075,7770.0,93,7580886126.191075,29451742600252.33,142.60616280016032,Mount Krakatoa comparable,0
(2004 XG),2147,0.00873,7970.0,50,1178097245.09625,4694717521708.557,894.6225157486125,Minor extiction event,0
(2015 YA),2147,0.007640000000000002,7450.0,7988,4803804183239242.0,1.7894170582566177e+19,0.00023471330960105806,Large city block,0
(2016 NV),2147,0.01266,9790.0,360,439722440537.6851,2152441346431968.8,1.951272682511048,Entirety of Paris destroyed,0
(2002 VU114),2147,0.04646,7570.0,87,6206244561.500928,23490635665281.01,178.79465076407314,Mount Krakatoa comparable,0
(2009 LW2),2148,0.042089999999999995,19000.0,370,477393278046.8828,4535236141445387.0,0.9260818773289836,Entirety of Paris destroyed,0
(2002 AO11),2148,0.01738,8490.0,93,7580886126.191075,32180861605681.113,130.51235394078276,Mount Krakatoa comparable,0
(2014 PG51),2148,0.029289999999999997,14480.0,250,147262155637.03125,1066178006812106.2,3.9393046687936137,Entirety of Paris destroyed,0
85640 (1998 OX4),2148,0.00198,12300.0,200,75398223686.16,463699075669884.0,9.057598387343043,Entirety of Paris destroyed,0
(2012 BX34),2148,0.03046,10460.0,7982,4792987515389937.0,2.506732470548937e+19,0.00016754879307404757,Large city block,0
(2013 ED28),2148,0.049530000000000005,22360.0,170,46303934121.263016,517677983475720.5,8.113151677421072,Entirety of Paris destroyed,0
(2016 EO55),2148,0.01939,7390.0,32,308831124.21851134,1141131003987.3994,3680.559011475581,Continent exterminated,0
138971 (2001 CB21),2148,0.02417,11080.0,442,813837946115.3187,4508662221478866.0,0.9315401761506048,Entirety of Paris destroyed,0
(2017 SG14),2148,0.04186,25150.0,290,229860909685.2195,2890500939291635.5,1.4530353347780882,Entirety of Paris destroyed,0
(2016 GA3),2148,0.03992,6820.0,36,439722440.5376852,1499453522233.5066,2801.020463604569,Continent exterminated,0
(2017 ED3),2148,0.0317,5230.0,48,1042305044.237476,2725627690680.9995,1540.9294579593252,Continent exterminated,0
164121 (2003 YT1),2148,0.013359999999999999,23850.0,1999,75285182889873.73,8.977758059617443e+17,0.004678228096713679,,0
144898 (2004 VD17),2148,0.04016,16940.0,540,1484063236814.6875,1.2570015615820404e+16,0.334128463190925,Entirety of Paris destroyed,0
(2014 WG365),2148,0.02684,15320.0,320,308831124218.5114,2365646411513797.0,1.7754132568410277,Entirety of Paris destroyed,0
163026 (2001 XR30),2148,0.029519999999999998,11150.0,210,87282868694.69098,486601992972902.2,8.63128400757267,Entirety of Paris destroyed,0
(2017 HX3),2148,0.028560000000000002,11870.0,140,25861590724.352882,153488540949034.34,27.363606260317532,Entirety of Paris destroyed,0
437844 (1999 MN),2148,0.0084,15450.0,170,46303934121.263016,357697891086756.8,11.741752201109072,Entirety of Paris destroyed,0
(2015 DP155),2148,0.031030000000000002,4270.0,150,31808625617.59875,67911415693573.34,61.84527236114528,Mount Krakatoa comparable,0
(2014 HS184),2148,0.029660000000000002,6820.0,72,3517779524.301481,11995628177868.047,350.1275579505712,Minor extiction event,0
363305 (2002 NV16),2148,0.03659,4380.0,170,46303934121.263016,101405615725566.0,41.41782454500803,Entirety of Paris destroyed,0
350523 (2000 EA14),2148,0.04348,5670.0,200,75398223686.16,213753964150263.6,19.648758406405534,Entirety of Paris destroyed,0
(2010 RX30),2148,0.03544,10940.0,13,20706237.179811686,113263117373.56993,37081.79765304671,Major extinction event,1
414286 (2008 OC6),2148,0.03492,12440.0,491,1115618233720.1526,6939145413739349.0,0.6052618513634397,Entirety of Paris destroyed,0
(2017 SL16),2148,0.031010000000000006,7350.0,23,114671273.4486886,421416929923.9306,9966.377005209868,Major extinction event,1
(2013 RG74),2148,0.01324,17050.0,72,3517779524.301481,29989070444670.125,140.05102318022847,Mount Krakatoa comparable,0
(2017 SM21),2148,0.008140000000000001,9860.0,18,54965305.06721064,270978953981.34845,15499.358670817983,Major extinction event,1
153814 (2001 WN5),2148,0.0415,10040.0,394,576447543618.1282,2893766668963003.5,1.4513955271677423,Entirety of Paris destroyed,0
(2005 TQ45),2148,0.01872,12970.0,25,147262155.63703126,954995079306.1476,4397.928419747998,Continent exterminated,0
(2016 CB194),2148,0.04458,12550.0,208,84812747488.50868,532199990490392.0,7.891770152287937,Entirety of Paris destroyed,0
(2010 XW58),2148,0.02337,5770.0,34,370431472.9701041,1068694799518.7504,3930.0275456485087,Continent exterminated,0
(2001 VE2),2148,0.015580000000000004,5430.0,32,308831124.21851134,838476502253.2583,5009.0849161702645,Major extinction event,1
(2002 AV),2148,0.045360000000000004,8050.000000000001,210,87282868694.69098,351313546496131.25,11.955132507383265,Entirety of Paris destroyed,0
(2016 WT7),2148,0.01035,3990.0,21,87282868.69469097,174129323045.90848,24120.00418156273,Major extinction event,1
415713 (1998 XX2),2148,0.03358,7370.0,340,370431472970.1041,1365039977894833.8,3.076832963146797,Entirety of Paris destroyed,0
(2015 XB128),2148,0.01672,8790.0,27,185507904.6018359,815307240725.0688,5151.43223340548,Major extinction event,1
(2017 UG3),2148,0.027110000000000002,5190.0,8985,6836367041451810.0,1.774037247256745e+19,0.00023674812952741582,Large city block,0
(2018 FQ4),2148,4.71e-06,9280.0,13,20706237.179811686,96076940514.32622,43714.964043570166,Major extinction event,1
5693 (1993 EA),2149,0.04777,17390.0,1005,9566857666625.854,8.318382741131179e+16,0.050490583695225126,Entirety of Paris destroyed,0
226514 (2003 UX34),2149,0.043539999999999995,20340.0,320,308831124218.5114,3140812533302261.0,1.3372335838153655,Entirety of Paris destroyed,0
(2004 MO3),2149,0.03594,8830.0,123,17538258289.52419,77431410348249.3,54.24155366808401,Mount Krakatoa comparable,0
(2014 QV296),2149,0.0073700000000000015,11820.0,54,1484063236.8146873,8770813729574.803,478.86092778800935,Minor extiction event,0
(2007 DN41),2149,0.02597,15190.0,17,46303934.12126301,351678379650.9925,11942.730184801529,Major extinction event,1
267729 (2003 FC5),2149,0.03245,15020.0,423,713332858499.1263,5357129767328439.0,0.7840019156553881,Entirety of Paris destroyed,0
(2002 TB70),2149,0.03217,9230.0,150,31808625617.59875,146796807225218.25,28.61097648776711,Entirety of Paris destroyed,0
(2009 VT),2149,0.04873,11730.0,123,17538258289.52419,102861884868059.38,40.83145088569325,Entirety of Paris destroyed,0
365014 (2008 OX2),2149,0.035410000000000004,18870.0,300,254469004940.79,2400915061616353.0,1.7493330218739436,Entirety of Paris destroyed,0
(2015 MA),2149,0.025869999999999997,15370.0,17,46303934.12126301,355845733721.90625,11802.867371967155,Major extinction event,1
